,_step,losses/td_loss,charts/episodic_return,_runtime,charts/SPS,_timestamp,global_step,losses/q_values,charts/episodic_length
251,191689,0.07464411,,2.6713440840000002,,1753579206.19849,4390300.0,,
252,192015,0.039726567,,2.6713440840000002,,1753579240.211405,4397800.0,,
253,193254,,,2.6713440840000002,230.0,1753579369.8304284,4426800.0,,
254,193535,0.0048477817,,2.6713440840000002,,1753579399.1608775,4433400.0,,
255,194166,0.08468875288963318,,2.6713440840000002,230.0,1753579473.9467437,4450200.0,1.6755067110061646,
256,195869,,,2.6713440840000002,230.0,1753579642.249985,4488100.0,,
257,196035,0.027886105701327324,,2.6713440840000002,230.0,1753579670.9276848,4494600.0,1.4260649681091309,
258,196234,0.008373010903596878,,2.6713440840000002,230.0,1753579690.7808645,4499100.0,1.5932902097702026,
259,196383,0.029886819422245026,,2.6713440840000002,230.0,1753579704.8047554,4502300.0,1.7410902976989746,
260,197170,,,2.6713440840000002,230.0,1753579778.3329117,4518900.0,,
261,197942,0.007318060379475355,,2.6713440840000002,230.0,1753579866.5780885,4538800.0,1.5363507270812988,
262,198517,,,2.6713440840000002,230.0,1753579919.0212357,4550600.0,,
263,198824,,,2.6713440840000002,230.0,1753579949.6179948,4557500.0,,
264,199684,0.003995890263468027,,2.6713440840000002,230.0,1753580044.3572423,4578700.0,1.5846470594406128,
265,200966,,,2.6713440840000002,230.0,1753580173.331901,4607800.0,,
266,202176,,,2.6713440840000002,229.0,1753580298.5485194,4635900.0,,
267,202236,0.04745441675186157,,2.6713440840000002,229.0,1753580310.610352,4638600.0,1.3120951652526855,
268,203494,0.089333675801754,,2.6713440840000002,229.0,1753580443.097103,4668400.0,1.6792434453964233,
269,203545,,,2.6713440840000002,229.0,1753580440.4193113,4667800.0,,
270,204032,0.010371612,,2.6713440840000002,,1753580491.6513338,4679300.0,,
271,204135,,,2.6713440840000002,229.0,1753580502.306425,4681700.0,,
272,204989,,,2.6713440840000002,229.0,1753580589.8964314,4701600.0,,
273,205815,,4.0,2.6713440840000002,,1753580683.552372,4722924.0,,1276.0
274,207373,0.017974503,,2.6713440840000002,,1753580837.041413,4757900.0,,
275,208700,0.042060364,,2.6713440840000002,,1753580972.6565657,4788700.0,,
276,209374,0.0073934835,,2.6713440840000002,,1753581043.224598,4804600.0,,
277,209838,,,2.6713440840000002,,1753581090.2246428,4815300.0,1.4990762,
278,209974,,,2.6713440840000002,229.0,1753581105.101439,4818700.0,,
279,210998,,,2.6713440840000002,229.0,1753581208.8887646,4842400.0,,
280,211104,,,2.6713440840000002,,1753581220.1462028,4845000.0,1.464968,
281,212385,0.0059674084,,2.6713440840000002,,1753581351.6856077,4875100.0,,
282,213037,,,2.6713440840000002,,1753581418.3859067,4890400.0,1.515707,
283,213982,0.017933592200279236,,2.6713440840000002,229.0,1753581521.040652,4913900.0,1.5689234733581543,
284,214155,,,2.6713440840000002,,1753581534.2110324,4916900.0,1.5731585,
285,215453,,16.0,2.6713440840000002,,1753581667.3780754,4947234.0,,
286,215828,0.06246183,,2.6713440840000002,,1753581705.8308754,4955900.0,,
287,215913,,,2.6713440840000002,229.0,1753581714.3902562,4957800.0,,
288,218281,0.008020170032978058,,2.6713440840000002,229.0,1753581969.5373657,5015500.0,1.626190423965454,
289,219807,,,2.6713440840000002,229.0,1753582117.6990993,5049100.0,,
290,221296,,,2.6713440840000002,,1753582271.0330913,5084000.0,1.5508864,
291,222208,0.04932299256324768,,2.6713440840000002,229.0,1753582371.917704,5106900.0,1.7106351852416992,
292,222906,,,2.6713440840000002,229.0,1753582439.5272214,5122200.0,,
293,223102,,10.0,2.6713440840000002,,1753582458.4747367,5126483.0,,
294,223349,,,2.6713440840000002,229.0,1753582485.5572872,5132600.0,,
295,223446,,,2.6713440840000002,229.0,1753582493.9970367,5134500.0,,
296,223466,,,2.6713440840000002,,1753582497.087286,5135200.0,1.4348686,
297,224418,0.02200411446392536,,2.6713440840000002,229.0,1753582602.3992286,5158900.0,1.5602737665176392,
298,226392,0.0032070698216557503,,2.6713440840000002,229.0,1753582804.630278,5205000.0,1.6270067691802979,
299,227477,0.032879289239645004,,2.6713440840000002,229.0,1753582921.1156468,5231400.0,1.6054836511611938,
300,229476,,,2.6713440840000002,229.0,1753583117.536963,5275900.0,,
301,229783,0.03981179744005203,,2.6713440840000002,229.0,1753583154.221505,5284300.0,1.3940337896347046,
302,229943,,,2.6713440840000002,229.0,1753583164.2912586,5286600.0,,
303,230429,,,2.6713440840000002,,1753583216.508272,5298500.0,1.5761439,
304,232519,,,2.6713440840000002,229.0,1753583428.2535453,5346900.0,,
305,233759,0.014551958069205284,,2.6713440840000002,229.0,1753583561.0039768,5377500.0,1.5346009731292725,
306,234149,,,2.6713440840000002,229.0,1753583595.418457,5385300.0,,
307,235382,0.00895584,,2.6713440840000002,,1753583721.7367272,5414000.0,,
308,235855,0.064813495,,2.6713440840000002,,1753583771.7334135,5425400.0,,
309,236925,,,2.6713440840000002,229.0,1753583879.9102347,5450000.0,,
310,237784,,,2.6713440840000002,,1753583968.6122396,5470000.0,1.578799,
311,238185,,,2.6713440840000002,,1753584012.2775717,5479900.0,1.6521957,
312,238591,,,2.6713440840000002,,1753584055.1533215,5489600.0,1.5894518,
313,238993,,,2.6713440840000002,,1753584095.698669,5498800.0,1.4076736,
314,240797,,,2.6713440840000002,229.0,1753584283.229641,5541200.0,,
315,241310,0.008338391,,2.6713440840000002,,1753584336.4522376,5553200.0,,
316,241846,,,2.6713440840000002,229.0,1753584391.7234292,5565800.0,,
317,242102,0.0069421376,,2.6713440840000002,,1753584417.1253107,5571600.0,,
318,243670,0.012889405712485313,,2.6713440840000002,229.0,1753584587.1683772,5610300.0,1.5872337818145752,
319,244805,,,2.6713440840000002,,1753584695.9674926,5635100.0,1.3884466,
320,244938,,6.0,2.6713440840000002,,1753584719.6221387,5640498.0,,1187.0
321,244948,,,2.6713440840000002,,1753584709.0985308,5638100.0,1.5398514,
322,245305,0.007568551,,2.6713440840000002,,1753584746.4051597,5646600.0,,
323,247823,,,2.6713440840000002,,1753585006.8811066,5705500.0,1.5892556,
324,249633,,,2.6713440840000002,,1753585194.9688678,5748200.0,1.4083195,
325,249906,0.006108125,,2.6713440840000002,,1753585224.3565054,5754900.0,,
326,251723,0.010605964,,2.6713440840000002,,1753585411.8294837,5797100.0,,
327,252003,0.02410903386771679,,2.6713440840000002,229.0,1753585452.5255132,5806300.0,1.444234848022461,
328,252582,,,2.6713440840000002,229.0,1753585500.7031896,5817100.0,,
329,252816,0.01883829,,2.6713440840000002,,1753585526.9888654,5823000.0,,
330,252822,0.008934186,,2.6713440840000002,,1753585527.8566973,5823200.0,,
331,253229,,,2.6713440840000002,229.0,1753585570.5551498,5832800.0,,
332,253594,0.09457813948392868,,2.6713440840000002,229.0,1753585616.5952039,5843300.0,1.5967997312545776,
333,253743,,,2.6713440840000002,,1753585623.1276913,5844800.0,1.5578699,
334,253956,,14.0,2.6713440840000002,,1753585644.0417867,5849551.0,,
335,254441,0.008758176118135452,,2.6713440840000002,229.0,1753585702.4625893,5862600.0,1.6630465984344482,
336,256002,,,2.6713440840000002,229.0,1753585857.4070363,5897300.0,,
337,256034,,,2.6713440840000002,229.0,1753585861.7824783,5898300.0,,
338,256274,,,2.6713440840000002,229.0,1753585886.6545408,5903900.0,,
339,256831,,,2.6713440840000002,,1753585945.526073,5917200.0,1.6881638,
340,257113,,,2.6713440840000002,229.0,1753585974.3794012,5923700.0,,
341,257229,,,2.6713440840000002,,1753585987.2074437,5926600.0,1.6927707,
342,257958,0.0024127509,,2.6713440840000002,,1753586061.8914044,5943400.0,,
343,258557,0.00546833,,2.6713440840000002,,1753586123.3071606,5957200.0,,
344,258809,0.01742340251803398,,2.6713440840000002,229.0,1753586157.8135319,5965000.0,1.7731072902679443,
345,259419,,,2.6713440840000002,,1753586214.1934617,5977800.0,1.523484,
346,259492,,,2.6713440840000002,,1753586220.7787929,5979300.0,1.6396952,
347,259752,0.013173486106097698,,2.6713440840000002,229.0,1753586253.2555916,5986700.0,1.5481806993484497,
348,259846,,,2.6713440840000002,229.0,1753586257.6494188,5987700.0,,
349,260436,0.007204119,,2.6713440840000002,,1753586317.304424,6001200.0,,
350,261573,0.008159694261848927,,2.6713440840000002,229.0,1753586439.6230097,6028900.0,1.4387739896774292,
351,261771,0.03314724564552307,,2.6713440840000002,229.0,1753586459.2909906,6033300.0,1.5797791481018066,
352,263378,,,2.6713440840000002,,1753586622.9233541,6070100.0,1.4751601,
353,264058,0.010032959,,2.6713440840000002,,1753586696.1528127,6086500.0,,
354,264300,0.029666107147932053,,2.6713440840000002,229.0,1753586731.4561355,6094400.0,1.4734253883361816,
355,264405,,,2.6713440840000002,,1753586729.199938,6093900.0,1.7822229,
356,264712,,,2.6713440840000002,229.0,1753586761.8988276,6101200.0,,
357,265480,0.015677013,,2.6713440840000002,,1753586841.7826734,6119200.0,,
358,266385,0.004314607009291649,,2.6713440840000002,229.0,1753586941.2192297,6141900.0,1.5939381122589111,
359,267362,0.01631719060242176,,2.6713440840000002,229.0,1753587043.7868564,6165300.0,1.5875966548919678,
360,267834,0.0049835457,,2.6713440840000002,,1753587085.9597168,6174900.0,,
361,268626,,9.0,2.6713440840000002,,1753587170.7656925,6194300.0,,1190.0
362,269633,0.012260275,,2.6713440840000002,,1753587267.635944,6216500.0,,
363,269949,,,2.6713440840000002,,1753587300.5084925,6224000.0,1.4185653,
364,270223,,,2.6713440840000002,,1753587328.071741,6230300.0,1.605778,
365,270327,,5.0,2.6713440840000002,,1753587339.0108557,6232803.0,,
366,272331,,,2.6713440840000002,229.0,1753587545.8450418,6280100.0,,
367,273191,0.043094058,,2.6713440840000002,,1753587633.612148,6300100.0,,
368,274106,0.0095453095,,2.6713440840000002,,1753587727.714547,6321500.0,,
369,276957,,,2.6713440840000002,,1753588021.834529,6388200.0,1.671319,
370,277262,,,2.6713440840000002,,1753588052.594514,6395100.0,1.5633948,
371,281680,,,2.6713440840000002,,1753588509.3253758,6498600.0,1.3816124,
372,282347,,,2.6713440840000002,,1753588577.1617174,6514100.0,1.5941784,
373,282872,,,2.6713440840000002,,1753588632.687409,6526800.0,1.5598242,
374,283023,0.005611767992377281,,2.6713440840000002,229.0,1753588655.4440534,6532000.0,1.6489607095718384,
375,283502,0.0067058206,,2.6713440840000002,,1753588695.669577,6541100.0,,
376,283560,0.016149889677762985,,2.6713440840000002,229.0,1753588708.9296384,6544100.0,1.7223169803619385,
377,284561,,,2.6713440840000002,229.0,1753588806.5134273,6566300.0,,
378,284849,0.005016356240957975,,2.6713440840000002,229.0,1753588843.6967297,6574800.0,1.5591726303100586,
379,285147,0.005470233038067818,,2.6713440840000002,229.0,1753588872.5963473,6581400.0,1.5947002172470093,
380,285928,0.05300867184996605,,2.6713440840000002,229.0,1753588956.523085,6600600.0,1.5219770669937134,
381,288296,0.010511206,,2.6713440840000002,,1753589188.0285602,6653500.0,,
382,289803,,,2.6713440840000002,229.0,1753589343.579728,6689000.0,,
383,289888,0.07426487,,2.6713440840000002,,1753589352.3575015,6691000.0,,
384,290740,,,2.6713440840000002,,1753589438.4311318,6710700.0,1.498948,
385,291434,,,2.6713440840000002,229.0,1753589509.8410923,6727000.0,,
386,291547,,,2.6713440840000002,229.0,1753589522.199842,6729800.0,,
387,292281,0.004729333333671093,,2.6713440840000002,229.0,1753589604.8958569,6748800.0,1.6301004886627197,
388,293050,0.007207619026303291,,2.6713440840000002,229.0,1753589681.893195,6766400.0,1.5918854475021362,
389,294289,,,2.6713440840000002,,1753589802.5883927,6793900.0,1.3198665,
390,294546,,,2.6713440840000002,229.0,1753589827.3809955,6799600.0,,
391,294591,,,2.6713440840000002,,1753589833.595854,6801000.0,1.5885608,
392,298137,0.03605033457279205,,2.6713440840000002,229.0,1753590202.6977937,6885300.0,1.7159919738769531,
393,300831,0.014743426,,2.6713440840000002,,1753590470.0757103,6946800.0,,
394,300979,,,2.6713440840000002,,1753590486.6373901,6950600.0,1.6932445,
395,302855,0.019439011812210083,,2.6713440840000002,229.0,1753590683.9555469,6996000.0,1.4935033321380615,
396,304557,0.0028399425,,2.6713440840000002,,1753590850.0024443,7034100.0,,
397,304637,,,2.6713440840000002,229.0,1753590857.3024614,7035800.0,,
398,304737,,,2.6713440840000002,,1753590867.781254,7038200.0,1.4719595,
399,304841,,,2.6713440840000002,229.0,1753590878.2882676,7040600.0,,
400,305058,0.0031899055,,2.6713440840000002,,1753590901.4646144,7045900.0,,
401,306963,0.0131467804312706,,2.6713440840000002,229.0,1753591107.446648,7093000.0,1.3692998886108398,
402,307730,0.00846312,,2.6713440840000002,,1753591176.3424675,7108700.0,,
403,308113,0.0053886934,,2.6713440840000002,,1753591215.2777817,7117600.0,,
404,308249,,,2.6713440840000002,229.0,1753591226.6002624,7120200.0,,
405,308417,,-1.0,2.6713440840000002,,1753591250.0899644,7125604.0,,1249.0
406,308547,0.014571227,,2.6713440840000002,,1753591257.5224364,7127300.0,,
407,309532,,,2.6713440840000002,229.0,1753591358.85727,7150400.0,,
408,309739,,,2.6713440840000002,229.0,1753591380.9241226,7155400.0,,
409,310787,,,2.6713440840000002,229.0,1753591487.8316326,7179800.0,,
410,311324,,,2.6713440840000002,,1753591544.7781942,7192800.0,1.5492439,
411,311488,,,2.6713440840000002,229.0,1753591560.62516,7196400.0,,
412,311516,,,2.6713440840000002,,1753591564.5709996,7197300.0,1.6185434,
413,311922,0.04431576654314995,,2.6713440840000002,229.0,1753591610.8883255,7207900.0,1.45048987865448,
414,317590,0.026502858847379684,,2.6713440840000002,229.0,1753592193.0326393,7341000.0,1.4293131828308105,
415,318026,,,2.6713440840000002,,1753592229.0943074,7349300.0,1.4216722,
416,318362,0.0077132415,,2.6713440840000002,,1753592264.6591153,7357500.0,,
417,318511,0.004467016,,2.6713440840000002,,1753592278.1395829,7360600.0,,
418,319626,,,2.6713440840000002,,1753592392.9254816,7387000.0,1.6957203,
419,320037,,15.0,2.6713440840000002,,1753592435.5482445,7396798.0,,
420,320482,,,2.6713440840000002,229.0,1753592478.4179418,7406700.0,,
421,321274,,,2.6713440840000002,229.0,1753592559.944197,7425300.0,,
422,321277,,,2.6713440840000002,229.0,1753592560.3860009,7425400.0,,
423,322538,,,2.6713440840000002,229.0,1753592690.6320684,7455000.0,,
424,323231,,,2.6713440840000002,,1753592762.2513373,7471300.0,1.5950472,
425,323971,0.00799432024359703,,2.6713440840000002,229.0,1753592847.2492826,7490800.0,1.5632801055908203,
426,324290,,,2.6713440840000002,,1753592869.4192736,7495900.0,1.5527916,
427,324887,,,2.6713440840000002,,1753592930.239767,7509900.0,1.7566007,
428,325552,0.0334770604968071,,2.6713440840000002,229.0,1753593008.2566147,7527700.0,1.7850943803787231,
429,325873,,,2.6713440840000002,229.0,1753593031.3756661,7533000.0,,
430,326020,0.006840779446065426,,2.6713440840000002,229.0,1753593055.3684177,7538500.0,1.4419870376586914,
431,326829,0.0029143206775188446,,2.6713440840000002,229.0,1753593138.5375774,7557700.0,1.629626989364624,
432,328041,,,2.6713440840000002,,1753593253.6777596,7584000.0,1.4717581,
433,329432,0.04716495797038078,,2.6713440840000002,229.0,1753593401.5272942,7617900.0,1.6114635467529297,
434,329525,,,2.6713440840000002,,1753593405.9337084,7618900.0,1.4126554,
435,330146,0.0031770351342856884,,2.6713440840000002,229.0,1753593475.970342,7635000.0,1.5429043769836426,
436,330932,0.007249131333082914,,2.6713440840000002,229.0,1753593559.6590233,7654200.0,1.519168496131897,
437,331509,0.0070894235,,2.6713440840000002,,1753593607.9323738,7665300.0,,
438,331654,,12.0,2.6713440840000002,,1753593620.5819924,7668218.0,,
439,332582,0.043351285,,2.6713440840000002,,1753593716.5773308,7690300.0,,
440,332898,,,2.6713440840000002,229.0,1753593745.824367,7697000.0,,
441,333474,0.09778042882680893,,2.6713440840000002,229.0,1753593810.9544172,7712000.0,1.520439624786377,
442,334016,,,2.6713440840000002,229.0,1753593860.7424388,7723400.0,,
443,334107,,,2.6713440840000002,,1753593869.9389257,7725500.0,1.466825,
444,334281,0.01638063,,2.6713440840000002,,1753593887.085325,7729400.0,,
445,334901,,4.0,2.6713440840000002,,1753593951.3446376,7744181.0,,
446,337923,0.006844071205705404,,2.6713440840000002,229.0,1753594269.5184903,7817500.0,1.5073435306549072,
447,338376,,,2.6713440840000002,,1753594304.858435,7825600.0,1.4254911,
448,338466,,,2.6713440840000002,229.0,1753594313.5325418,7827600.0,,
449,338769,0.0040728226,,2.6713440840000002,,1753594344.7806838,7834800.0,,
450,339037,,,2.6713440840000002,229.0,1753594370.808527,7840800.0,,
451,339395,0.008827614597976208,,2.6713440840000002,229.0,1753594417.7654846,7851600.0,1.7079260349273682,
452,339921,,,2.6713440840000002,229.0,1753594460.5002584,7861400.0,,
453,341304,0.019017287,,2.6713440840000002,,1753594600.981428,7893800.0,,
454,342335,0.047967080026865005,,2.6713440840000002,229.0,1753594710.7672052,7919300.0,1.539006233215332,
455,343508,,,2.6713440840000002,,1753594825.3215792,7945800.0,1.5375934,
456,344811,0.01301825512200594,,2.6713440840000002,229.0,1753594964.3383384,7977900.0,1.5586804151535034,
457,345003,0.0286908820271492,,2.6713440840000002,229.0,1753594980.263102,7981600.0,1.5883855819702148,
458,347651,,,2.6713440840000002,,1753595244.7457328,8042200.0,1.4537874,
459,347744,,,2.6713440840000002,,1753595253.9299324,8044300.0,1.4946173,
460,347801,,,2.6713440840000002,,1753595258.328781,8045322.0,,1326.0
461,348386,,,2.6713440840000002,229.0,1753595318.030697,8059000.0,,
462,348576,,,2.6713440840000002,,1753595337.6085517,8063500.0,1.4857477,
463,350337,0.0034245895221829414,,2.6713440840000002,229.0,1753595528.354682,8107200.0,1.5252809524536133,
464,350390,,,2.6713440840000002,,1753595525.2475157,8106500.0,1.7061741,
465,352635,,,2.6713440840000002,229.0,1753595753.8615324,8158900.0,,
466,353369,,,2.6713440840000002,,1753595827.0853393,8175700.0,1.417662,
467,353572,,,2.6713440840000002,229.0,1753595847.9496107,8180500.0,,
468,354746,,,2.6713440840000002,,1753595967.5731227,8208000.0,1.5530424,
469,354875,0.054309595,,2.6713440840000002,,1753595981.9849465,8211300.0,,
470,355294,0.010148854926228523,,2.6713440840000002,229.0,1753596029.5762486,8222200.0,1.5171712636947632,
471,355480,,,2.6713440840000002,229.0,1753596043.9175122,8225500.0,,
472,357414,,,2.6713440840000002,229.0,1753596239.3582869,8270400.0,,
473,358169,0.013055439107120037,,2.6713440840000002,229.0,1753596326.1135824,8290400.0,1.6678085327148438,
474,359768,,,2.6713440840000002,,1753596478.374187,8325400.0,1.6429708,
475,362330,0.0100807715,,2.6713440840000002,,1753596741.8283017,8385800.0,,
476,364439,0.0014314600266516209,,2.6713440840000002,229.0,1753596962.4097319,8435900.0,1.7057359218597412,
477,364764,0.010568894,,2.6713440840000002,,1753596992.3365076,8442700.0,,
478,365488,,,2.6713440840000002,,1753597066.0762904,8459500.0,1.6448128,
479,367125,,,2.6713440840000002,,1753597235.9086766,8498100.0,1.8037148,
480,367542,0.018681600689888,,2.6713440840000002,229.0,1753597282.1397266,8508700.0,1.5717339515686035,
481,367588,0.030907886,,2.6713440840000002,,1753597280.835052,8508400.0,,
482,367620,0.010236159,,2.6713440840000002,,1753597285.2029812,8509400.0,,
483,368523,,6.0,2.6713440840000002,,1753597384.3423915,8532176.0,,1119.0
484,369141,0.005541567225009203,,2.6713440840000002,229.0,1753597450.9414353,8547400.0,1.5859580039978027,
485,369551,,,2.6713440840000002,229.0,1753597480.6323388,8554200.0,,
486,369979,,,2.6713440840000002,229.0,1753597525.4289062,8564500.0,,
487,370335,0.0047832266,,2.6713440840000002,,1753597561.0516584,8572600.0,,
488,370570,0.002322155749425292,,2.6713440840000002,229.0,1753597593.3089726,8580000.0,1.5317894220352173,
489,371057,0.011109478,,2.6713440840000002,,1753597637.4807317,8589900.0,,
490,371384,0.008229268714785576,,2.6713440840000002,229.0,1753597680.1082962,8599600.0,1.757488489151001,
491,372361,,,2.6713440840000002,229.0,1753597768.6019957,8619800.0,,
492,373031,,11.0,2.6713440840000002,,1753597838.5237849,8635702.0,,
493,373187,0.023119858,,2.6713440840000002,,1753597855.2708328,8639500.0,,
494,373722,0.002934414194896817,,2.6713440840000002,229.0,1753597921.0517333,8654500.0,1.6522002220153809,
495,374071,0.04183999076485634,,2.6713440840000002,229.0,1753597951.3918514,8661400.0,1.6527959108352661,
496,375441,,4.0,2.6713440840000002,,1753598091.1411247,8693251.0,,1049.0
497,380695,0.020073174,,2.6713440840000002,,1753598623.5094502,8814700.0,,
498,381935,,,2.6713440840000002,229.0,1753598748.4248936,8843300.0,,
499,382022,0.028740059584379196,,2.6713440840000002,229.0,1753598768.4551773,8847900.0,1.4859248399734497,
